fid,name,status,permalink,description,excerpt,author,date,address,address2,city,state,zip,country,country_iso,latitude,longitude,hours,phone,fax,email,url,image,category
9266,Church of the Good Shepherd,publish,church-of-the-good-shepherd,"<table>
<colgroup>
<col> </colgroup>
<tbody>
<tr>
<td>Every  other Thursday. Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.</td>
</tr>
</tbody>
</table>",,1,11/18/2022 18:08,155 Wyllys St,,Hartford,CT,6106,USA,US,41.757557,-72.668562,"10/6/22 1:15 PM - 2:00 PM<br>
10/20/22 1:15 PM - 2:00 PM<br>
11/3/22 1:15 PM - 2:00 PM<br>
11/17/22 1:15 PM - 2:00 PM<br>
12/1/22 1:15 PM - 2:00 PM<br>
12/15/22 1:15 PM - 2:00 PM<br>
12/29/22 1:15 PM - 2:00 PM<br>
1/12/23 1:15 PM - 2:00 PM<br>
1/26/23 1:15 PM - 2:00 PM<br>
2/23/23 1:15 PM - 2:00 PM<br>
3/9/23 1:15 PM - 2:00 PM<br>
3/23/23 1:15 PM - 2:00 PM<br>
4/6/23 1:15 PM - 2:00 PM<br>
4/20/23 1:15 PM - 2:00 PM<br>
5/4/23 1:15 PM - 2:00 PM<br>
5/18/23 1:15 PM - 2:00 PM<br>
6/1/23 1:15 PM - 2:00 PM<br>
6/15/23 1:15 PM - 2:00 PM<br>
6/29/23 1:15 PM - 2:00 PM<br>
7/13/23 1:15 PM - 2:00 PM<br>
7/27/23 1:15 PM - 2:00 PM<br>
8/10/23 1:15 PM - 2:00 PM<br>
8/24/23 1:15 PM - 2:00 PM<br>
9/7/23 1:15 PM - 2:00 PM<br>
9/21/23 1:15 PM - 2:00 PM<br>
10/5/23 1:15 PM - 2:00 PM<br>
10/19/23 1:15 PM - 2:00 PM<br>
11/2/23 1:15 PM - 2:00 PM<br>
11/16/23 1:15 PM - 2:00 PM<br>
11/30/23 1:15 PM - 2:00 PM<br>
12/14/23 1:15 PM - 2:00 PM<br>
12/28/23 1:15 PM - 2:00 PM<br>",,,,,0,
9267,Church of the Most High God,publish,church-of-the-most-high-god,"Every other Friday. Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,692 Garden St,,Hartford,CT,6112,USA,US,41.789719,-72.681312,"10/14/22 9:00 AM - 9:45 AM<br>
10/28/22 9:00 AM - 9:45 AM<br>
11/11/22 9:00 AM - 9:45 AM<br>
12/9/22 9:00 AM - 9:45 AM<br>
12/23/22 9:00 AM - 9:45 AM<br>
1/6/23 9:00 AM - 9:45 AM<br>
1/20/23 9:00 AM - 9:45 AM<br>
2/3/23 9:00 AM - 9:45 AM<br>
2/17/23 9:00 AM - 9:45 AM<br>
3/3/23 9:00 AM - 9:45 AM<br>
3/17/23 9:00 AM - 9:45 AM<br>
3/31/23 9:00 AM - 9:45 AM<br>
4/14/23 9:00 AM - 9:45 AM<br>
4/28/23 9:00 AM - 9:45 AM<br>
5/12/23 9:00 AM - 9:45 AM<br>
5/26/23 9:00 AM - 9:45 AM<br>
6/9/23 9:00 AM - 9:45 AM<br>
6/23/23 9:00 AM - 9:45 AM<br>
7/7/23 9:00 AM - 9:45 AM<br>
7/21/23 9:00 AM - 9:45 AM<br>
8/4/23 9:00 AM - 9:45 AM<br>
8/18/23 9:00 AM - 9:45 AM<br>
9/1/23 9:00 AM - 9:45 AM<br>
9/15/23 9:00 AM - 9:45 AM<br>
9/29/23 9:00 AM - 9:45 AM<br>
10/13/23 9:00 AM - 9:45 AM<br>
10/27/23 9:00 AM - 9:45 AM<br>
11/10/23 9:00 AM - 9:45 AM<br>
11/24/23 9:00 AM - 9:45 AM<br>
12/8/23 9:00 AM - 9:45 AM<br>
12/22/23 9:00 AM - 9:45 AM<br>",,,,,0,
9268,Clinton Avenue School,publish,clinton-avenue-school,"Every other Tuesday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,"Clinton Avenue School, 293 Clinton Ave",,New Haven,CT,6513,USA,US,41.31874,-72.891915,"10/4/22 10:45 AM - 11:30 AM<br>
10/18/22 10:45 AM - 11:30 AM<br>
11/1/22 10:45 AM - 11:30 AM<br>
11/15/22 10:45 AM - 11:30 AM<br>
11/29/22 10:45 AM - 11:30 AM<br>
12/13/22 10:45 AM - 11:30 AM<br>
12/27/22 10:45 AM - 11:30 AM<br>
1/10/23 10:45 AM - 11:30 AM<br>
1/24/23 10:45 AM - 11:30 AM<br>
2/7/23 10:45 AM - 11:30 AM<br>
2/21/23 10:45 AM - 11:30 AM<br>
3/7/23 10:45 AM - 11:30 AM<br>
3/21/23 10:45 AM - 11:30 AM<br>
4/4/23 10:45 AM - 11:30 AM<br>
4/18/23 10:45 AM - 11:30 AM<br>
5/2/23 10:45 AM - 11:30 AM<br>
5/16/23 10:45 AM - 11:30 AM<br>
5/30/23 10:45 AM - 11:30 AM<br>
6/13/23 10:45 AM - 11:30 AM<br>
6/27/23 10:45 AM - 11:30 AM<br>
7/11/23 10:45 AM - 11:30 AM<br>
7/25/23 10:45 AM - 11:30 AM<br>
8/8/23 10:45 AM - 11:30 AM<br>
8/22/23 10:45 AM - 11:30 AM<br>
9/5/23 10:45 AM - 11:30 AM<br>
9/19/23 10:45 AM - 11:30 AM<br>
10/3/23 10:45 AM - 11:30 AM<br>
10/17/23 10:45 AM - 11:30 AM<br>
10/31/23 10:45 AM - 11:30 AM<br>
11/14/23 10:45 AM - 11:30 AM<br>
11/28/23 10:45 AM - 11:30 AM<br>
12/12/23 10:45 AM - 11:30 AM<br>
12/26/23 10:45 AM - 11:30 AM<br>",,,,,0,
9269,Congregation Beth Israel,publish,congregation-beth-israel,"Every four weeks on Friday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,701 Farmington Ave,,West Hartford,CT,6119,USA,US,41.764951,-72.719471,"10/21/22 1:00 PM - 1:45 PM<br>
11/18/22 1:00 PM - 1:45 PM<br>
12/16/22 1:00 PM - 1:45 PM<br>
1/13/23 1:00 PM - 1:45 PM<br>
2/10/23 1:00 PM - 1:45 PM<br>
3/10/23 1:00 PM - 1:45 PM<br>
4/7/23 1:00 PM - 1:45 PM<br>
5/5/23 1:00 PM - 1:45 PM<br>
6/2/23 1:00 PM - 1:45 PM<br>
6/30/23 1:00 PM - 1:45 PM<br>
7/28/23 1:00 PM - 1:45 PM<br>
8/25/23 1:00 PM - 1:45 PM<br>
9/22/23 1:00 PM - 1:45 PM<br>
10/20/23 1:00 PM - 1:45 PM<br>
11/17/23 1:00 PM - 1:45 PM<br>
12/15/23 1:00 PM - 1:45 PM<br>",,,,,0,
9270,Bridgeport Hospital,publish,bridgeport-hospital,"PARKING LOT BEHIND 200 Mill Hill Ave.
Every other Wednesday. Check back frequently as times/days can change and cancellations due to weather and other conditions can happen.",,1,11/18/2022 18:08,200 Mill Hill Ave,,Bridgeport,CT,6610,USA,US,41.18905,-73.165069,#REF!,,,,,0,
9271,Burlington Social Services,publish,burlington-social-services,"Every other Tuesday. Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,200 Spielman Hwy,,Burlington,CT,6013,USA,US,41.772763,-72.9533,#REF!,,,,,0,
9272,Cathedral of St. Joseph,publish,cathedral-of-st-joseph,"Every other Wednesday. Back parking lot - 809 Asylum Ave.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,140 Farmington Ave,,Hartford,CT,6105,USA,US,41.768583,-72.69223,"10/5/22 11:30 AM - 12:15 PM<br>
10/19/22 11:30 AM - 12:15 PM<br>
11/2/22 11:30 AM - 12:15 PM<br>
11/16/22 11:30 AM - 12:15 PM<br>
11/30/22 11:30 AM - 12:15 PM<br>
12/14/22 11:30 AM - 12:15 PM<br>
12/28/22 11:30 AM - 12:15 PM<br>
1/11/23 11:30 AM - 12:15 PM<br>
1/25/23 11:30 AM - 12:15 PM<br>
2/8/23 11:30 AM - 12:15 PM<br>
2/22/23 11:30 AM - 12:15 PM<br>
3/8/23 11:30 AM - 12:15 PM<br>
3/22/23 11:30 AM - 12:15 PM<br>
4/5/23 11:30 AM - 12:15 PM<br>
4/19/23 11:30 AM - 12:15 PM<br>
5/3/23 11:30 AM - 12:15 PM<br>
5/17/23 11:30 AM - 12:15 PM<br>
5/31/23 11:30 AM - 12:15 PM<br>
6/14/23 11:30 AM - 12:15 PM<br>
6/28/23 11:30 AM - 12:15 PM<br>
7/12/23 11:30 AM - 12:15 PM<br>
7/26/23 11:30 AM - 12:15 PM<br>
8/9/23 11:30 AM - 12:15 PM<br>
8/23/23 11:30 AM - 12:15 PM<br>
9/6/23 11:30 AM - 12:15 PM<br>
9/20/23 11:30 AM - 12:15 PM<br>
10/4/23 11:30 AM - 12:15 PM<br>
10/18/23 11:30 AM - 12:15 PM<br>
11/1/23 11:30 AM - 12:15 PM<br>
11/15/23 11:30 AM - 12:15 PM<br>
11/29/23 11:30 AM - 12:15 PM<br>
12/13/23 11:30 AM - 12:15 PM<br>
12/27/23 11:30 AM - 12:15 PM<br>",,,,,0,
9273,Catholic Charities - Asylum Hill Family Center,publish,catholic-charities-asylum-hill-family-center,"Every other Friday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,60 Gillett St,,Hartford,CT,6105,USA,US,41.769729,-72.699417,"10/7/22 9:45 AM - 10:30 AM<br>
10/21/22 9:45 AM - 10:30 AM<br>
11/4/22 9:45 AM - 10:30 AM<br>
11/18/22 9:45 AM - 10:30 AM<br>
12/2/22 9:45 AM - 10:30 AM<br>
12/16/22 9:45 AM - 10:30 AM<br>
12/30/22 9:45 AM - 10:30 AM<br>
1/13/23 9:45 AM - 10:30 AM<br>
1/27/23 9:45 AM - 10:30 AM<br>
2/10/23 9:45 AM - 10:30 AM<br>
2/24/23 9:45 AM - 10:30 AM<br>
3/10/23 9:45 AM - 10:30 AM<br>
3/24/23 9:45 AM - 10:30 AM<br>
4/7/23 9:45 AM - 10:30 AM<br>
4/21/23 9:45 AM - 10:30 AM<br>
5/5/23 9:45 AM - 10:30 AM<br>
5/19/23 9:45 AM - 10:30 AM<br>
6/2/23 9:45 AM - 10:30 AM<br>
6/16/23 9:45 AM - 10:30 AM<br>
6/30/23 9:45 AM - 10:30 AM<br>
7/14/23 9:45 AM - 10:30 AM<br>
7/28/23 9:45 AM - 10:30 AM<br>

8/25/23 9:45 AM - 10:30 AM<br>
9/8/23 9:45 AM - 10:30 AM<br>
9/22/23 9:45 AM - 10:30 AM<br>
10/6/23 9:45 AM - 10:30 AM<br>
10/20/23 9:45 AM - 10:30 AM<br>
11/3/23 9:45 AM - 10:30 AM<br>
11/17/23 9:45 AM - 10:30 AM<br>
12/1/23 9:45 AM - 10:30 AM<br>
12/15/23 9:45 AM - 10:30 AM<br>
12/29/23 9:45 AM - 10:30 AM<br>",,,,,0,
9274,CB Jennings Elementary,publish,cb-jennings-elementary,"Side parking lot.
Run by Gemma Moran.

These are all drive through mobile food pantries.
Participants do not need to provide any identification / information.
Any questions can be directed to Jill Rusk at 860-464-3327.",,1,11/18/2022 18:08,50 Mercer St,,New London,CT,6320,USA,US,41.356558,-72.105235,"11/16/22 4:30 PM - 5:30 PM<br>
10/26/22 4:30 PM - 5:30 PM<br>",,,,,0,
9275,Ben Franklin PreSchool,publish,ben-franklin-preschool,"Monthly on the 4th Saturday. Check back often for schedule changes or cancellations. If you need other help, dial 2-1-1 or visit 211ct.org for more information.",,1,11/18/2022 18:08,165 Flax Hill Rd,,Norwalk,CT,6854,USA,US,41.098229,-73.424927,"10/22/22 9:30 AM - 10:30 AM<br>
12/24/22 9:30 AM - 10:30 AM<br>
1/28/23 9:30 AM - 10:30 AM<br>
2/25/23 9:30 AM - 10:30 AM<br>
3/25/23 9:30 AM - 10:30 AM<br>
4/22/23 9:30 AM - 10:30 AM<br>
5/27/23 9:30 AM - 10:30 AM<br>
6/24/23 9:30 AM - 10:30 AM<br>
7/22/23 9:30 AM - 10:30 AM<br>
8/26/23 9:30 AM - 10:30 AM<br>
9/23/23 9:30 AM - 10:30 AM<br>
10/28/23 9:30 AM - 10:30 AM<br>
11/25/23 9:30 AM - 10:30 AM<br>
12/23/23 9:30 AM - 10:30 AM<br>",,,,,0,
9276,Ben Franklin School,publish,ben-franklin-school,"4th Saturday (Nov 12 instead of Nov 26 due to holiday)

Check back often for schedule changes. If you need other resources, call 2-1-1 or visit <a href=""http://www.211ct.org"">www.211ct.org</a>.",,1,11/18/2022 18:08,165 Flax Hill Rd,,Norwalk,CT,6854,USA,US,41.098229,-73.424927,11/12/22 9:30 AM - 10:30 AM<br>,,,,,0,
9277,Bethel AME,publish,bethel-ame,"Every other Friday. Check back often for schedule changes and cancellations. If you need other help, dial 2-1-1 or visit www.211ct.org",,1,11/18/2022 18:08,150 Fairfield Ave,,Stamford,CT,6902,USA,US,41.046691,-73.55073,"10/28/22 1:00 PM - 2:00 PM<br>
11/11/22 1:00 PM - 2:00 PM<br>
11/25/22 1:00 PM - 2:00 PM<br>
12/9/22 1:00 PM - 2:00 PM<br>
12/23/22 1:00 PM - 2:00 PM<br>
1/6/23 1:00 PM - 2:00 PM<br>
1/20/23 1:00 PM - 2:00 PM<br>
2/3/23 1:00 PM - 2:00 PM<br>
2/17/23 1:00 PM - 2:00 PM<br>
3/3/23 1:00 PM - 2:00 PM<br>
3/17/23 1:00 PM - 2:00 PM<br>
3/31/23 1:00 PM - 2:00 PM<br>
4/14/23 1:00 PM - 2:00 PM<br>
4/28/23 1:00 PM - 2:00 PM<br>
5/12/23 1:00 PM - 2:00 PM<br>
5/26/23 1:00 PM - 2:00 PM<br>
6/9/23 1:00 PM - 2:00 PM<br>
6/23/23 1:00 PM - 2:00 PM<br>
7/7/23 1:00 PM - 2:00 PM<br>
7/21/23 1:00 PM - 2:00 PM<br>
8/4/23 1:00 PM - 2:00 PM<br>
8/18/23 1:00 PM - 2:00 PM<br>
9/1/23 1:00 PM - 2:00 PM<br>
9/15/23 1:00 PM - 2:00 PM<br>
9/29/23 1:00 PM - 2:00 PM<br>
10/13/23 1:00 PM - 2:00 PM<br>
10/27/23 1:00 PM - 2:00 PM<br>
11/10/23 1:00 PM - 2:00 PM<br>
11/24/23 1:00 PM - 2:00 PM<br>
12/8/23 1:00 PM - 2:00 PM<br>
12/22/23 1:00 PM - 2:00 PM<br>",,,,,0,
9278,Better Tomorrows Brookside NEW,publish,better-tomorrows-brookside-new,"Every other Tuesday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/""><u>https://www.211.org</u></a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,6 Solomon Crossing,,New Haven,CT,6515,USA,US,41.34644,-72.954132,"10/11/22 10:45 AM - 11:30 AM<br>
10/25/22 10:45 AM - 11:30 AM<br>
11/8/22 10:45 AM - 11:30 AM<br>
11/22/22 10:45 AM - 11:30 AM<br>
12/6/22 10:45 AM - 11:30 AM<br>
12/20/22 10:45 AM - 11:30 AM<br>
1/3/23 10:45 AM - 11:30 AM<br>
1/17/23 10:45 AM - 11:30 AM<br>
1/31/23 10:45 AM - 11:30 AM<br>
2/14/23 10:45 AM - 11:30 AM<br>
2/28/23 10:45 AM - 11:30 AM<br>
3/14/23 10:45 AM - 11:30 AM<br>
3/28/23 10:45 AM - 11:30 AM<br>
4/11/23 10:45 AM - 11:30 AM<br>
4/25/23 10:45 AM - 11:30 AM<br>
5/9/23 10:45 AM - 11:30 AM<br>
5/23/23 10:45 AM - 11:30 AM<br>
6/6/23 10:45 AM - 11:30 AM<br>
6/20/23 10:45 AM - 11:30 AM<br>
7/4/23 10:45 AM - 11:30 AM<br>
7/18/23 10:45 AM - 11:30 AM<br>
8/1/23 10:45 AM - 11:30 AM<br>
8/15/23 10:45 AM - 11:30 AM<br>
8/29/23 10:45 AM - 11:30 AM<br>
9/12/23 10:45 AM - 11:30 AM<br>
9/26/23 10:45 AM - 11:30 AM<br>
10/10/23 10:45 AM - 11:30 AM<br>
10/24/23 10:45 AM - 11:30 AM<br>
11/7/23 10:45 AM - 11:30 AM<br>
11/21/23 10:45 AM - 11:30 AM<br>
12/5/23 10:45 AM - 11:30 AM<br>
12/19/23 10:45 AM - 11:30 AM<br>",,,,,0,
9279,Bible Way Temple Nation,publish,bible-way-temple-nation,"Every other Friday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,3053 Main St,,Hartford,CT,6120,USA,US,41.794073,-72.665839,#REF!,,,,,0,
9280,Bloomfield Senior Center,publish,bloomfield-senior-center,"Every other Tuesday. Back parking lot.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resourceinformation.",,1,11/18/2022 18:08,330 Park Ave,,Bloomfield,CT,6002,USA,US,41.82398,-72.712364,#REF!,,,,,0,
9281,1st Congregational @ St. Mary's,publish,1st-congregational-st-marys,"Every other Wednesday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,1600 Main St,,Coventry,CT,6238,USA,US,41.778133,-72.307548,"10/12/22 10:00 AM - 10:30 AM<br>
10/26/22 10:00 AM - 10:30 AM<br>
11/9/22 10:00 AM - 10:30 AM<br>
11/23/22 10:00 AM - 10:30 AM<br>
12/7/22 10:00 AM - 10:30 AM<br>
12/21/22 10:00 AM - 10:30 AM<br>
1/4/23 10:00 AM - 10:30 AM<br>
1/18/23 10:00 AM - 10:30 AM<br>
2/1/23 10:00 AM - 10:30 AM<br>
2/15/23 10:00 AM - 10:30 AM<br>
3/1/23 10:00 AM - 10:30 AM<br>
3/15/23 10:00 AM - 10:30 AM<br>
3/29/23 10:00 AM - 10:30 AM<br>
4/12/23 10:00 AM - 10:30 AM<br>
4/26/23 10:00 AM - 10:30 AM<br>
5/10/23 10:00 AM - 10:30 AM<br>
5/24/23 10:00 AM - 10:30 AM<br>
6/7/23 10:00 AM - 10:30 AM<br>
6/21/23 10:00 AM - 10:30 AM<br>
7/5/23 10:00 AM - 10:30 AM<br>
7/19/23 10:00 AM - 10:30 AM<br>
8/2/23 10:00 AM - 10:30 AM<br>
8/16/23 10:00 AM - 10:30 AM<br>
8/30/23 10:00 AM - 10:30 AM<br>
9/13/23 10:00 AM - 10:30 AM<br>
9/27/23 10:00 AM - 10:30 AM<br>
10/11/23 10:00 AM - 10:30 AM<br>
10/25/23 10:00 AM - 10:30 AM<br>
11/8/23 10:00 AM - 10:30 AM<br>
11/22/23 10:00 AM - 10:30 AM<br>
12/6/23 10:00 AM - 10:30 AM<br>
12/20/23 10:00 AM - 10:30 AM<br>",,,,,0,
9282,Abundant Life,publish,abundant-life,"Every other Monday.

Check back often for changes to schedule. If you need other assistance, please visit <a href=""http://www.211ct.org"">www.211ct.org</a> or call 2-1-1.",,1,11/18/2022 18:08,195 N Main St,,Ansonia,CT,6401,USA,US,41.353564,-73.081593,"11/14/22 10:00 AM - 11:00 AM<br>
11/28/22 10:00 AM - 11:00 AM<br>
12/12/22 10:00 AM - 11:00 AM<br>
12/26/22 10:00 AM - 11:00 AM<br>
1/9/23 10:00 AM - 11:00 AM<br>
1/23/23 10:00 AM - 11:00 AM<br>
2/6/23 10:00 AM - 11:00 AM<br>
2/20/23 10:00 AM - 11:00 AM<br>
3/6/23 10:00 AM - 11:00 AM<br>
3/20/23 10:00 AM - 11:00 AM<br>
4/3/23 10:00 AM - 11:00 AM<br>
4/17/23 10:00 AM - 11:00 AM<br>
5/1/23 10:00 AM - 11:00 AM<br>
5/15/23 10:00 AM - 11:00 AM<br>
5/29/23 10:00 AM - 11:00 AM<br>
6/12/23 10:00 AM - 11:00 AM<br>
6/26/23 10:00 AM - 11:00 AM<br>
7/10/23 10:00 AM - 11:00 AM<br>
7/24/23 10:00 AM - 11:00 AM<br>
8/7/23 10:00 AM - 11:00 AM<br>
8/21/23 10:00 AM - 11:00 AM<br>
9/4/23 10:00 AM - 11:00 AM<br>
9/18/23 10:00 AM - 11:00 AM<br>
10/2/23 10:00 AM - 11:00 AM<br>
10/16/23 10:00 AM - 11:00 AM<br>
10/30/23 10:00 AM - 11:00 AM<br>
11/13/23 10:00 AM - 11:00 AM<br>
11/27/23 10:00 AM - 11:00 AM<br>
12/11/23 10:00 AM - 11:00 AM<br>
12/25/23 10:00 AM - 11:00 AM<br>",,,,,0,
9283,Andover Congregational Church,publish,andover-congregational-church,"Every other Wednesday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,359 US-6,,Andover,CT,6232,USA,US,41.739379,-72.374006,"10/12/22 9:00 AM - 9:30 AM<br>
10/26/22 9:00 AM - 9:30 AM<br>
11/9/22 9:00 AM - 9:30 AM<br>
11/23/22 9:00 AM - 9:30 AM<br>
12/7/22 9:00 AM - 9:30 AM<br>
12/21/22 9:00 AM - 9:30 AM<br>
1/4/23 9:00 AM - 9:30 AM<br>
1/18/23 9:00 AM - 9:30 AM<br>
2/1/23 9:00 AM - 9:30 AM<br>
2/15/23 9:00 AM - 9:30 AM<br>
3/1/23 9:00 AM - 9:30 AM<br>
3/15/23 9:00 AM - 9:30 AM<br>
3/29/23 9:00 AM - 9:30 AM<br>
4/12/23 9:00 AM - 9:30 AM<br>
4/26/23 9:00 AM - 9:30 AM<br>
5/10/23 9:00 AM - 9:30 AM<br>
5/24/23 9:00 AM - 9:30 AM<br>
6/7/23 9:00 AM - 9:30 AM<br>
6/21/23 9:00 AM - 9:30 AM<br>
7/5/23 9:00 AM - 9:30 AM<br>
7/19/23 9:00 AM - 9:30 AM<br>
8/2/23 9:00 AM - 9:30 AM<br>
8/16/23 9:00 AM - 9:30 AM<br>
8/30/23 9:00 AM - 9:30 AM<br>
9/13/23 9:00 AM - 9:30 AM<br>
9/27/23 9:00 AM - 9:30 AM<br>
10/11/23 9:00 AM - 9:30 AM<br>
10/25/23 9:00 AM - 9:30 AM<br>
11/8/23 9:00 AM - 9:30 AM<br>
11/22/23 9:00 AM - 9:30 AM<br>
12/6/23 9:00 AM - 9:30 AM<br>
12/20/23 9:00 AM - 9:30 AM<br>",,,,,0,
9284,Antioch Church,publish,antioch-church,"Every other Friday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/""><u>https://www.211.org</u></a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,65 Burban Dr,,Branford,CT,6405,USA,US,41.270388,-72.845917,"10/7/22 10:30 AM - 11:15 AM<br>
10/21/22 10:30 AM - 11:15 AM<br>
11/4/22 10:30 AM - 11:15 AM<br>
11/18/22 10:30 AM - 11:15 AM<br>
12/2/22 10:30 AM - 11:15 AM<br>
12/16/22 10:30 AM - 11:15 AM<br>
12/30/22 10:30 AM - 11:15 AM<br>
1/13/23 10:30 AM - 11:15 AM<br>
1/27/23 10:30 AM - 11:15 AM<br>
2/10/23 10:30 AM - 11:15 AM<br>
2/24/23 10:30 AM - 11:15 AM<br>
3/10/23 10:30 AM - 11:15 AM<br>
3/24/23 10:30 AM - 11:15 AM<br>
4/7/23 10:30 AM - 11:15 AM<br>
4/21/23 10:30 AM - 11:15 AM<br>
5/5/23 10:30 AM - 11:15 AM<br>
5/19/23 10:30 AM - 11:15 AM<br>
6/2/23 10:30 AM - 11:15 AM<br>
6/16/23 10:30 AM - 11:15 AM<br>
6/30/23 10:30 AM - 11:15 AM<br>
7/14/23 10:30 AM - 11:15 AM<br>
7/28/23 10:30 AM - 11:15 AM<br>

8/25/23 10:30 AM - 11:15 AM<br>
9/8/23 10:30 AM - 11:15 AM<br>
9/22/23 10:30 AM - 11:15 AM<br>
10/6/23 10:30 AM - 11:15 AM<br>
10/20/23 10:30 AM - 11:15 AM<br>
11/3/23 10:30 AM - 11:15 AM<br>
11/17/23 10:30 AM - 11:15 AM<br>
12/1/23 10:30 AM - 11:15 AM<br>
12/15/23 10:30 AM - 11:15 AM<br>
12/29/23 10:30 AM - 11:15 AM<br>",,,,,0,
9285,Beckish Senior Center,publish,beckish-senior-center,"Every other Thursday. Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,188 CT-66,,Columbia,CT,6237,USA,US,41.701453,-72.304426,"10/6/22 1:00 PM - 1:30 PM<br>
10/20/22 1:00 PM - 1:30 PM<br>
11/3/22 1:00 PM - 1:30 PM<br>
11/17/22 1:00 PM - 1:30 PM<br>
12/1/22 1:00 PM - 1:30 PM<br>
12/15/22 1:00 PM - 1:30 PM<br>
12/29/22 1:00 PM - 1:30 PM<br>
1/12/23 1:00 PM - 1:30 PM<br>
1/26/23 1:00 PM - 1:30 PM<br>

2/23/23 1:00 PM - 1:30 PM<br>
3/9/23 1:00 PM - 1:30 PM<br>
3/23/23 1:00 PM - 1:30 PM<br>
4/6/23 1:00 PM - 1:30 PM<br>
4/20/23 1:00 PM - 1:30 PM<br>
5/4/23 1:00 PM - 1:30 PM<br>
5/18/23 1:00 PM - 1:30 PM<br>
6/1/23 1:00 PM - 1:30 PM<br>
6/15/23 1:00 PM - 1:30 PM<br>
6/29/23 1:00 PM - 1:30 PM<br>
7/13/23 1:00 PM - 1:30 PM<br>
7/27/23 1:00 PM - 1:30 PM<br>
8/10/23 1:00 PM - 1:30 PM<br>
8/24/23 1:00 PM - 1:30 PM<br>
9/7/23 1:00 PM - 1:30 PM<br>
9/21/23 1:00 PM - 1:30 PM<br>
10/5/23 1:00 PM - 1:30 PM<br>
10/19/23 1:00 PM - 1:30 PM<br>
11/2/23 1:00 PM - 1:30 PM<br>
11/16/23 1:00 PM - 1:30 PM<br>
11/30/23 1:00 PM - 1:30 PM<br>
12/14/23 1:00 PM - 1:30 PM<br>
12/28/23 1:00 PM - 1:30 PM<br>",,,,,0,
